"JUN","Urotrygon nana"
"JUR","Urotrygon reticulata"
"JUO","Urotrygon rogersi"
"JUS","Urotrygon simulatrix"
"RAM","Anacanthobatis americanus"
"RAO","Anacanthobatis borneensis"
"RAU","Anacanthobatis marmoratus"
"RAN","Anacanthobatis melanosoma"
"RAH","Anacanthobatis ori"
"RPD","Plesiobatis daviesi"
"SRX","Rajiformes"
"TTB","Torpedo bauchotae"
"TTC","Torpedo californica"
"TTF","Torpedo fairchildi"
"TTU","Torpedo fuscomaculata"
"TTN","Torpedo mackayana"
"TTI","Torpedo macneilli"
"TTR","Torpedo marmorata"
"TTO","Torpedo nobiliana"
"TTT","Torpedo panthera"
"TTD","Torpedo peruana"
"TTJ","Torpedo sinuspersici"
"TTQ","Torpedo tokionis"
"TTV","Torpedo torpedo"
"TTW","Torpedo tremens"
"TZP","Torpedo puelcha"
"TOE","Torpedo spp"
"TTP","Hypnos monopterygium"
"TOD","Torpedinidae"
"TNB","Benthobatis marcida"
"TNC","Crassinarke dormitor"
"TND","Diplobatis ommata"
"TNP","Diplobatis picta"
"TNY","Discopyge tschudii"
"TNH","Heteronarce garmani"
"TNM","Heteronarce mollis"
"TNA","Narcine brasiliensis"
"TNR","Narcine brevilabiata"
"TNU","Narcine brunnea"
"TNE","Narcine entemedor"
"TNI","Narcine indica"
"TNL","Narcine lingula"
"TNO","Narcine prodorsalis"
"TNN","Narcine rierai"
"TNT","Narcine tasmaniensis"
"TNQ","Narcine timlei"
"TNV","Narcine vermiculatus"
"TNW","Narcine westraliensis"
"TNK","Narke capensis"
"TNG","Narke dipterygia"
"TNJ","Narke japonica"
"NTH","Temera hardwickii"
"NTY","Typhlonarke aysoni"
"NTT","Typhlonarke tarakea"
"TOF","Torpediniformes"
"CMO","Chimaera monstrosa"
"CMH","Chimaera phantasma"
"CMS","Chimaera jordani"
"CMW","Chimaera owstoni"
"CMU","Chimaera cubana"
"CWM","Chimaera spp"
"RAT","Hydrolagus colliei"
"CYA","Hydrolagus affinis"
"CYF","Hydrolagus africanus"
"CYL","Hydrolagus alberti"
"CYB","Hydrolagus barbouri"
"CYD","Hydrolagus deani"
"CYI","Hydrolagus eidolon"
"CYS","Hydrolagus lemures"
"CYH","Hydrolagus mirabilis"
"CYX","Hydrolagus mitsukurii"
"CYV","Hydrolagus novaezealandiae"
"CYJ","Hydrolagus ogilbyi"
"CYZ","Hydrolagus pallidus"
"CHV","Hydrolagus purpurescens"
"HYD","Hydrolagus spp"
"RCT","Rhinochimaera atlantica"
"RCP","Rhinochimaera pacifica"
"RHC","Rhinochimaera spp"
"HCH","Harriotta haeckeli"
"HCR","Harriotta raleighana"
"HAR","Harriotta spp"
"CNN","Neoharriotta pinnata"
"CHB","Callorhinchus milii"
"CHJ","Callorhinchus callorynchus"
"CHM","Callorhinchus capensis"
"CAH","Callorhinchidae"
"HOL","Chimaeriformes"
"CNF","Neoceratodus forsteri"
"LLP","Lepidosiren paradoxa"
"CLC","Latimeria chalumnae"
"PPD","Polypterus endlicheri"
"PPV","Polypterus senegalus"
"PEC","Erpetoichthys calabaricus"
"PPB","Protopterus aethiopicus"
"PPG","Protopterus annectens"
"FLU","Protopterus spp"
"APU","Acipenser sturio"
"APG","Acipenser gueldenstaedtii"
"AAA","Acipenser naccarii"
"APR","Acipenser ruthenus"
"APE","Acipenser stellatus"
"AAN","Acipenser nudiventris"
"AAF","Acipenser fulvescens"
"AAO","Acipenser oxyrinchus"
"APN","Acipenser transmontanus"
"AAY","Acipenser brevirostrum"
"APB","Acipenser baerii"
"AAH","Acipenser schrenckii"
"AAD","Acipenser dabryanus"
"AAM","Acipenser medirostris"
"AAK","Acipenser mikadoi"
"AAP","Acipenser persicus"
"AAI","Acipenser sinensis"
"AAU","Acipenser multiscutatus"
"PHF","Scaphirhynchus platorynchus"
"PHS","Scaphirhynchus albus"
"QAN","Scaphirhynchus suttkusi"
"HUH","Huso huso"
"AHM","Huso dauricus"
"PSN","Pseudoscaphirhynchus hermanni"
"PSF","Pseudoscaphirhynchus kaufmanni"
"QAM","Pseudoscaphirhynchus fedtschenkoi"
"STU","Acipenseridae"
"PAM","Polyodon spathula"
"AHG","Psephurus gladius"
"AAC","Amia calva"
"LLO","Lepisosteus osseus"
"LFV","Lepisosteus platyrhincus"
"LVQ","Lepisosteus platostomus"
"LVT","Lepisosteus oculatus"
"LET","Atractosteus tristoechus"
"LLS","Atractosteus spatula"
"JTP","Atractosteus tropicus"
"LKX","Atractosteus spp"
"LXS","Lepisosteidae"
"SUX","Sundasalanx malleti"
"HER","Clupea harengus"
"HEP","Clupea pallasii"
"CBK","Chirocentrodon bleekerianus"
"AGC","Amblygaster clupeoides"
"AGL","Amblygaster leiogaster"
"AGS","Amblygaster sirm"
"CUI","Alosa caspia"
"SHC","Alosa pontica"
"SHA","Alosa sapidissima"
"ASD","Alosa alosa"
"TSD","Alosa fallax"
"ALE","Alosa pseudoharengus"
"BBH","Alosa aestivalis"
"SHH","Alosa mediocris"
"CUK","Alosa brashnikovi"
"CUA","Alosa alabamae"
"CUE","Alosa kessleri"
"SHE","Alosa maeotica"
"CUV","Alosa saposhnikovi"
"CUH","Alosa sphaerocephala"
"SHZ","Alosa spp"
"SHD","Alosa alosa, A. fallax"
"SDY","Sardinella brachysoma"
"TWA","Sardinella rouxi"
"SAG","Sardinella gibbosa"
"IOS","Sardinella longiceps"
"SDM","Sardinella melanura"
"FRS","Sardinella fimbriata"
"SDI","Sardinella sindensis"
"SAA","Sardinella aurita"
"SDN","Sardinella neglecta"
"SDJ","Sardinella jussieui"
"SAE","Sardinella maderensis"
"SDB","Sardinella albella"
"JSS","Sardinella zunasi"
"SAM","Sardinella lemuru"
"BSR","Sardinella brasiliensis"
"FJS","Sardinella fijiense"
"SIX","Sardinella spp"
"JAP","Sardinops melanostictus"
"CPI","Sardinops caeruleus"
"CHP","Sardinops sagax"
"PIA","Sardinops ocellatus"
"SRP","Sardinops neopilchardus"
"CKT","Caspialosa curensis"
"ASP","Caspialosa spp"
"SIA","Stolothrissa tanganicae"
"SHG","Dorosoma cepedianum"
"CDA","Dorosoma petenense"
"DQX","Dorosoma spp"
"RIA","Rhinosardinia amazonica"
"OXL","Odaxothrissa losera"
"PLO","Pellonula leonensis"
"OZY","Pellonula vorax"
"CHG","Anodontostoma chacunda"
"MHS","Brevoortia aurea"
"MHP","Brevoortia pectinata"
"MHA","Brevoortia tyrannus"
"MHG","Brevoortia patronus"
"MHT","Brevoortia smithi"
"MVX","Brevoortia spp"
"CUO","Clupeoides borneensis"
"CLK","Corica soborna"
"RAS","Dussumieria acuta"
"RAL","Dussumieria elopsoides"
"RWA","Dussumieria spp"
"BOA","Ethmalosa fimbriata"
"RRH","Etrumeus teres"
"WRR","Etrumeus whiteheadi"
"CGI","Gonialosa manmina"
"CGD","Gonialosa modesta"
"HCC","Harengula clupeola"
"HCU","Harengula humeralis"
"HCT","Harengula thrissina"
"HCG","Harengula jaguana"
"SAS","Harengula spp"
"HIX","Hilsa kelee"
"CJL","Jenkinsia lamprotaenia"
"CJS","Jenkinsia stolifera"
"HIL","Tenualosa ilisha"
"THT","Tenualosa thibaudeaui"
"REE","Tenualosa reevesii"
"TOL","Tenualosa toli"
"TWN","Tenualosa macrura"
"CNS","Nematalosa nasus"
"NCO","Nematalosa come"
"CNE","Nematalosa erebi"
"CNJ","Nematalosa japonica"
"DNB","Nematalosa arabica"
"DNH","Nematalosa persara"
"DNN","Nematalosa resticularia"
"THP","Opisthonema libertate"
"THA","Opisthonema oglinum"
"OPU","Opisthonema bulleri"
"OPM","Opisthonema medirastre"
"THX","Opisthonema spp"
"SRH","Spratelloides gracilis"
"SPD","Spratelloides delicatulus"
"CUY","Cynothrissa ansorgii"
"CUM","Cynothrissa mento"
"CGH","Gudusia chapra"
"DAS","Clupanodon thrissa"
"CLA","Clupeonella cultriventris"
"CLE","Clupeonella engrauliformis"
"CLG","Clupeonella grimmi"
"CWA","Clupeonella spp"
"DOD","Konosirus punctatus"
"LCP","Lile piquitinga"
"LCS","Lile stolifera"
"PIL","Sardina pilchardus"
"CGR","Gilchristella aestuarius"
"SPR","Sprattus sprattus"
"FAS","Sprattus fuegensis"
"MES","Ethmidium maculatum"
"HES","Herklotsichthys quadrimaculat."
"HKD","Herklotsichthys dispilonotus"
"HKG","Herklotsichthys gotoi"
"HKL","Herklotsichthys lossei"
"JBL","Herklotsichthys punctatus"
"EST","Escualosa thoracata"
"LTM","Limnothrissa miodon"
"CKI","Strangomera bentincki"
"PLP","Platanichthys platana"
"RTA","Ramnogaster arcuata"
"PCD","Potamalosa richmondia"
"SRB","Spratellomorpha bianalis"
"CDM","Dayella malabarica"
"THN","Thrattidion noctivagus"
"CDK","Laeviscutella dekimpei"
"SRL","Sierrathrissa leonensis"
"MCX","Microthrissa royauxi"
"PTU","Potamothrissa acutirostris"
"PCM","Poecilothrissa moeruensis"
"CNR","Nannothrissa parva"
"CUR","Clupeichthys aesarnensis"
"CVU","Clupeichthys goniognathus"
"CEF","Ehirava fluviatilis"
"CGS","Congothrissa gossei"
"SUM","Sauvagella madagascariensis"
"HPV","Hyperlophus vittatus"
"CLP","Clupeidae"
"DAG","Stolothrissa, Limnothrissa spp"
"ANE","Engraulis encrasicolus"
"JAN","Engraulis japonicus"
"ANA","Engraulis anchoita"
"NPA","Engraulis mordax"
"VET","Engraulis ringens"
"ANC","Engraulis capensis"
"ENR","Engraulis spp"
"EAS","Amazonsprattus scintilla"
"END","Encrasicholina devisi"
"ECT","Encrasicholina heteroloba"
"STL","Encrasicholina punctifer"
"EJJ","Jurengraulis juruensis"
"EPM","Papuengraulis micropinna"
"AVA","Cetengraulis edentulus"
"VEP","Cetengraulis mysticetus"
"EAA","Anchoa argentivittata"
"EAR","Anchoa curta"
"EAM","Anchoa marinii"
"EAC","Anchoa choerostoma"
"EAN","Anchoa nasus"
"EAE","Anchoa eigenmannia"
"EAI","Anchoa ischana"
"EAJ","Anchoa januaria"
"EAP","Anchoa panamensis"
"ENP","Anchoa hepsetus"
"EAF","Anchoa filifera"
"EAO","Anchoa compressa"
"EAT","Anchoa pectoralis"
"EAU","Anchoa cubana"
"ANB","Anchoa mitchilli"
"EAL","Anchoa lamprotaenia"
"EAY","Anchoa lyolepis"
"EAH","Anchoa spinifer"
"EAQ","Anchoa tricolor"
"EAK","Anchoa trinitatis"
"AHC","Anchovia macrolepidota"
"AHU","Anchovia clupeoides"
"EVN","Anchoviella cayennensis"
"EVA","Anchoviella alleni"
"EVE","Anchoviella elongata"
"EVB","Anchoviella brevirostris"
"EVL","Anchoviella lepidentostole"
"EVG","Anchoviella guianensis"
"EVJ","Anchoviella jamesi"
"EVT","Anchoviella nattereri"
"EVV","Anchoviella vaillanti"
"EVK","Anchoviella spp"
"ECD","Coilia dussumieri"
"ECB","Coilia brachygnathus"
"ECM","Coilia macrognathos"
"RAA","Coilia mystus"
"ECA","Coilia nasus"
"ELB","Lycengraulis batesii"
"ANR","Lycengraulis grossidens"
"EZW","Lycengraulis spp"
"ELO","Lycothrissa crocodilus"
"ESM","Setipinna melanochir"
"ESP","Setipinna phasa"
"ESB","Setipinna breviceps"
"ESY","Setipinna taty"
"ESU","Setipinna tenuifilis"
"ESR","Stolephorus commersonii"
"ESA","Stolephorus baganensis"
"ESC","Stolephorus chinensis"
"ESI","Stolephorus indicus"
"ESN","Stolephorus insularis"
"ESJ","Stolephorus tri"
"ESW","Stolephorus waitei"
"EAD","Stolephorus andhraensis"
"EBF","Stolephorus brachycephalus"
"EGP","Stolephorus carpentariae"
"STO","Stolephorus spp"
"EYH","Thryssa hamiltonii"
"EYV","Thryssa vitrirostris"
"EYM","Thryssa malabarica"
"EYY","Thryssa mystax"
"EYP","Thryssa purava"
"EYB","Thryssa baelama"
"EYT","Thryssa setirostris"
"EYD","Thryssa dussumieri"
"EYE","Thryssa encrasicholoides"
"EYK","Thryssa kammalensis"
"EYS","Thryssa scratchleyi"
"EYW","Thryssa whiteheadi"
"EYG","Thryssa rastrosa"
"EYJ","Thryssa brevicauda"
"EPH","Pterengraulis atherinoides"
"ANX","Engraulidae"
"CDC","Denticeps clupeoides"
"DOB","Chirocentrus dorab"
"CNU","Chirocentrus nudus"
"DOS","Chirocentrus spp"
"PIM","Ilisha megaloptera"
"PIE","Ilisha melastoma"
"EIL","Ilisha elongata"
"PIF","Ilisha filigera"
"PIP","Ilisha pristigastroides"
"PIU","Ilisha furthii"
"ILI","Ilisha africana"
"ILK","Ilisha sirishai"
"ILO","Ilisha compressa"
"PEQ","Pellona flavipinnis"
"PEO","Pellona ditchela"
"PEM","Pliosteostoma lutipinnis"
"PNR","Neoopisthopterus tropicus"
"PHT","Opisthopterus tardoore"
"PNA","Odontognathus mucronatus"
"PRN","Pristigaster cayana"
"PRU","Raconda russeliana"
"DCX","Clupeoidei"
"CLU","Clupeoidei"
"MIL","Chanos chanos"
"KCN","Cromeria nilotica"
"KGA","Grasseichthys gabonensis"
"KKA","Kneria auriculata"
"KPA","Parakneria abbreviata"
"GPH","Phractolaemus ansorgii"
"GGG","Gonorynchus gonorynchus"
"SAJ","Acantholingua ohridana"
"SAL","Salmo salar"
"TRS","Salmo trutta"
"SFC","Salmo carpio"
"SFX","Salmo ferox"
"SFF","Salmo fibreni"
"SFI","Salmo ischchan"
"SFM","Salmo marmoratus"
"TRO","Salmo spp"
"SVS","Salvethymus svetovidovi"
"ONA","Oncorhynchus aguabonita"
"PIN","Oncorhynchus gorbuscha"
"CHU","Oncorhynchus keta"
"ONC","Oncorhynchus clarki"
"CHE","Oncorhynchus masou"
"SOC","Oncorhynchus nerka"
"CHI","Oncorhynchus tshawytscha"
"COH","Oncorhynchus kisutch"
"TRR","Oncorhynchus mykiss"
"ONH","Oncorhynchus apache"
"ONY","Oncorhynchus chrysogaster"
"ONG","Oncorhynchus gilae"
"ONR","Oncorhynchus rhodurus"
"ORC","Oncorhynchus spp"
"SWI","Salvelinus willoughbii"
"SVF","Salvelinus fontinalis"
"SLE","Salvelinus leucomaenis"
"ACH","Salvelinus alpinus"
"VAR","Salvelinus malma"
"LAT","Salvelinus namaycush"
"SVO","Salvelinus confluentus"
"SVN","Salvelinus neiva"
"SVP","Salvelinus profundus"
"CHR","Salvelinus spp"
"SOB","Salmothymus obtusirostris"
"HUI","Hucho ishikawae"
"HUC","Hucho hucho"
"HUP","Hucho perryi"
"HZU","Hucho taimen"
"SBE","Brachymystax lenok"
"SLZ","Salmonidae"
"TLV","Thymallus thymallus"
"TYE","Thymallus brevirostris"
"TLA","Thymallus arcticus"
"PCA","Plecoglossus altivelis"
"OAE","Allosmerus elongatus"
"CAP","Mallotus villosus"
"SME","Osmerus eperlanus"
"SMR","Osmerus mordax"
"PSM","Hypomesus olidus"
"SUS","Hypomesus pretiosus"
"HVJ","Hypomesus nipponensis"
"EUL","Thaleichthys pacificus"
"OSY","Spirinchus thaleichthys"
"SMX","Osmerus spp, Hypomesus spp"
"ARE","Argentina elongata"
"ARO","Argentina kagoshimae"
"ARU","Argentina silus"
"ARY","Argentina sphyraena"
"ARG","Argentina spp"
"DES","Glossanodon semifasciatus"
"GLI","Glossanodon leioglossus"
"GKY","Glossanodon polli"
"JXX","Argentinidae"
"BLH","Leuroglossus schmidti"
"BVR","Bathylagoides argyrogaster"
"BAA","Bathylagus antarcticus"
"BBE","Bathylagus euryops"
"BBG","Bathylagus gracilis"
"BBO","Bathylagus ochotensis"
"BBP","Bathylagus pacificus"
"BTY","Bathylagus spp"
"BVY","Bathylagidae"
"MXA","Xenophthalmichthys danae"
"MMI","Microstoma microstoma"
"MNA","Nansenia ardesiaca"
"NSZ","Nansenia antarctica"
"NFD","Nansenia macrolepis"
"NAN","Nansenia spp"
"SNJ","Neosalanx jordani"
"XHK","Neosalanx tangkahkeii"
"PRS","Protosalanx hyalocranius"
"SNN","Salanx ariakensis"
"XSC","Salanx chinensis"
"SNH","Salangichthys ishikawae"
"SZM","Salangichthys microdon"
"ISZ","Salangidae"
"RPE","Prototroctes maraena"
"SKN","Stokellia anisodon"
"RRR","Retropinna retropinna"
"FVE","Coregonus albula"
"PLN","Coregonus lavaretus"
"HOU","Coregonus oxyrinchus"
"CIE","Coregonus fera"
"CIH","Coregonus hiemalis"
"CIP","Coregonus pollan"
"CIG","Coregonus wartmanni"
"CIR","Coregonus macrophthalmus"
"WHL","Coregonus clupeaformis"
"CIS","Coregonus artedi"
"CIA","Coregonus autumnalis"
"CIC","Coregonus chadary"
"CIY","Coregonus hoyi"
"CIK","Coregonus kiyi"
"CIN","Coregonus muksun"
"CIQ","Coregonus nasus"
"CII","Coregonus nilssoni"
"CIJ","Coregonus peled"
"CIZ","Coregonus reighardi"
"CIW","Coregonus sardinella"
"CIU","Coregonus tugun"
"CIB","Coregonus widegreni"
"WHF","Coregonus spp"
"SDL","Stenodus leucichthys"
"PCU","Prosopium coulterii"
"PCY","Prosopium cylindraceum"
"PWI","Prosopium williamsoni"
"OBE","Bathylychnops exilis"
"ODB","Dolichopteryx binocularis"
"OMQ","Macropinna microstoma"
"OOI","Opisthoproctus grimaldii"
"OOL","Opisthoproctus soleatus"
"OYT","Rhynchohyalus natalensis"
"OWT","Winteria telescopa"
"AQC","Asquamiceps caeruleus"
"AJB","Bajacalifornia burragei"
"AYN","Bathylaco nielseni"
"AYD","Bathyprion danae"
"AYM","Bathytroctes microlepis"
"AZK","Bathytroctes michaelsarsi"
"AKO","Bellocia koefoedi"
"ALC","Alepocephalus bairdii"
"PHL","Alepocephalus longiceps"
"PHO","Alepocephalus rostratus"
"AVS","Alepocephalus australis"
"ALH","Alepocephalus spp"
"AFI","Conocara fiolenti"
"AZF","Conocara macropterum"
"AEE","Einara edentula"
"AZU","Einara macrolepis"
"AEN","Ericara niger"
"AEK","Herwigia kreffti"
"AEL","Leptoderma lubricum"
"AZM","Leptoderma macrops"
"MCI","Microphotolepis multipunctata"
"MRO","Mirognathus normani"
"NAE","Narcetes erimelas"
"NZZ","Narcetes stomias"
"PHP","Photostylus pycnopterus"
"RIN","Rinoctes nasutus"
"ROT","Rouleina attrita"
"ROZ","Rouleina maderensis"
"AXC","Xenodermichthys copei"
"TAB","Talismania bifurcata"
"TOW","Talismania antillarum"
"TVI","Talismania homoptera"
"TVO","Talismania longifilis"
"TVQ","Talismania mekistonema"
"FCZ","Aulastomatomorpha phospherops"
"PZC","Alepocephalidae"
"PBC","Barbantus curvifrons"
"PHN","Holtbyrnia anomala"
"QBB","Holtbyrnia innesi"
"QBC","Holtbyrnia macrops"
"PMU","Maulisia acuticeps"
"QBD","Maulisia mauli"
"QBE","Maulisia microlepis"
"PMR","Mentodus crassus"
"PMO","Normichthys operosus"
"PFA","Pellisolus facilis"
"PPK","Persparsia kopua"
"PYM","Platytroctegen mirus"
"PYA","Platytroctes apus"
"PSA","Sagamichthys abei"
"QBF","Sagamichthys schnakenbecki"
"PSO","Searsia koefoedi"
"PTR","Tragularius mesalirus"
"VBX","Platytroctidae"
"LLA","Lepidogalaxias salamandroides"
"LLG","Leptochilichthys agassizii"
"GAV","Aplochiton zebra"
"GBB","Brachygalaxias bullocki"
"GGB","Galaxias brevipinnis"
"GGC","Galaxias cleaveri"
"GGF","Galaxias fasciatus"
"GGM","Galaxias maculatus"
"GGP","Galaxias postvectis"
"GGV","Galaxias vulgaris"
"GGZ","Galaxias zebratus"
"GLL","Lovettia sealii"
"GNB","Neochanna burrowsius"
"GND","Neochanna diversus"
"GPU","Paragalaxias dissimilis"
"SLX","Salmonoidei"
"DAP","Dallia pectoralis"
"NVH","Novumbra hubbsi"
"UMK","Umbra krameri"
"FPI","Esox lucius"
"EXI","Esox americanus"
"AMU","Esox reichertii"
"GQZ","Sigmops bathyphilus"
"GSD","Gonostoma denudatum"
"GSY","Gonostoma bathyphilum"
"GSL","Gonostoma elongatum"
"GQQ","Gonostoma atlanticum"
"GSX","Gonostoma spp"
"BPO","Bonapartia pedaliota"
"MTO","Margrethia obtusirostra"
"DPT","Diplophos taenia"
"DPM","Diplophos maderensis"
"YTA","Cyclothone acclinidens"
"YTB","Cyclothone alba"
"YTU","Cyclothone braueri"
"YTV","Cyclothone livida"
"YTM","Cyclothone microdon"
"YTP","Cyclothone pallida"
"YTS","Cyclothone pseudopallida"
"YTY","Cyclothone pygmaea"
"YTZ","Cyclothone obscura"
"YTX","Cyclothone spp"
"TPM","Triplophos hemingi"
"QQV","Manducus maderensis"
"BRI","Gonostomatidae"
"VAT","Valenciennellus tripunctulatus"
"SRN","Argyripnus atlanticus"
"SEE","Argyropelecus aculeatus"
"QRA","Argyropelecus affinis"
"QRB","Argyropelecus gigas"
"QRC","Argyropelecus hemigymnus"
"QRD","Argyropelecus sladeni"
"SDO","Danaphos oculatus"
"PYQ","Polyipnus aquavitus"
"QBL","Polyipnus polli"
"QHY","Polyipnus indicus"
"QHZ","Polyipnus spinosus"
"SXD","Sternoptyx diaphana"
"SXP","Sternoptyx pseudobscura"
"MAV","Maurolicus muelleri"
"JDK","Maurolicus weitzmani"
"HAF","Sternoptychidae"
"SAD","Aristostomias grimaldii"
"QBN","Aristostomias polydactylus"
"QBO","Aristostomias xenostoma"
"AEC","Astronesthes cyclophotus"
"AEG","Astronesthes gemmifer"
"AEJ","Astronesthes indicus"
"AEO","Astronesthes leucopogon"
"AEP","Astronesthes neopogon"
"AHR","Astronesthes niger"
"ICQ","Astronesthes caulophorus"
"ICW","Astronesthes macropogon"
"ICY","Astronesthes micropogon"
"IDD","Astronesthes richardsoni"
"BRT","Borostomias antarcticus"
"BRM","Borostomias mononema"
"DBR","Borostomias elucens"
"SBB","Stomias boa"
"SMV","Stomias brevibarbatus"
"QZY","Stomias affinis"
"QZT","Stomias lampropeltis"
"QZS","Stomias longibarbatus"
"SWK","Stomias spp"
"FGU","Flagellostomias boureei"
"BTN","Bathophilus nigerrimus"
"BTU","Bathophilus digitatus"
"BTV","Bathophilus vaillanti"
"DBL","Bathophilus brevis"
"DBP","Bathophilus pawneei"
"CUD","Chauliodus danae"
"CDN","Chauliodus sloani"
"CVS","Chauliodus schmidti"
"FJN","Chauliodus pammelas"
"SIO","Chirostomias pliopterus"
"ECR","Echiostoma barbatum"
"EUQ","Eustomias obscurus"
"EUR","Eustomias braueri"
"EUF","Eustomias furcifer"
"EUO","Eustomias longibarba"
"EUN","Eustomias tetranema"
"EZA","Eustomias achirus"
"FAA","Eustomias dendriticus"
"FAF","Eustomias enbarbatus"
"FAH","Eustomias filifer"
"FAI","Eustomias lipochirus"
"FAK","Eustomias melanonema"
"FAN","Eustomias melanostigma"
"GMF","Grammatostomias flagellibarba"
"HTO","Heterophotus ophistoma"
"IDF","Idiacanthus fasciola"
"LSB","Leptostomias bilobatus"
"JSO","Leptostomias longibarba"
"MCN","Malacosteus niger"
"MNB","Melanostomias biseriatus"
"MNM","Melanostomias melanopogon"
"MNE","Melanostomias tentaculatus"
"MNV","Melanostomias valdiviae"
"QCA","Melanostomias bartonbeani"
"MNP","Neonesthes capensis"
"OSO","Odontostomias masticopogon"
"OUZ","Odontostomias micropogon"
"OPN","Opostomias micripnus"
"SCW","Pachystomias microdon"
"PNE","Photonectes albipennis"
"QBM","Photonectes dinema"
"QBP","Photonectes leucospilus"
"QBQ","Photonectes margarita"
"PUE","Photostomias guernei"
"RID","Rhadinesthes decimus"
"TSM","Tactostoma macropus"
"TYX","Thysanactis dentex"
"TLE","Trigonolampa miriceps"
"RQX","Stomiidae"
"IHO","Ichthyococcus ovatus"
"HOE","Phosichthys argenteus"
"OLM","Pollichthys mauli"
"OLC","Polymetme corythaeola"
"VIA","Vinciguerria attenuata"
"VII","Vinciguerria nimbaria"
"VIP","Vinciguerria poweriae"
"WOM","Woodsia meyerwaardeni"
"YAB","Yarrella blackfordi"
"VCX","Phosichthyidae"
"ARP","Arapaima gigas"
"OOB","Osteoglossum bicirrhosum"
"OSJ","Scleropages jardinii"
"OHB","Scleropages formosus"
"HTN","Heterotis niloticus"
"NCC","Chitala chitala"
"NCG","Chitala lopis"
"NCW","Chitala blanci"
"ONN","Notopterus notopterus"
"FKN","Notopterus spp"
"ONP","Papyrocranus afer"
"ONX","Xenomystus nigri"
"OHA","Hiodon tergisus"
"OPB","Pantodon buchholzi"
"OMB","Boulengeromyrus knoepffleri"
"OBB","Brienomyrus brachyistius"
"OMC","Campylomormyrus elephas"
